H.38_NOUN	1811	2	2
H.38_NOUN	1883	1	1
H.38_NOUN	1916	2	2
H.38_NOUN	1921	1	1
H.38_NOUN	1930	1	1
H.38_NOUN	1932	1	1
H.38_NOUN	1949	1	1
H.38_NOUN	1950	15	2
H.38_NOUN	1952	1	1
H.38_NOUN	1957	32	6
H.38_NOUN	1959	1	1
H.38_NOUN	1960	1	1
H.38_NOUN	1961	1	1
H.38_NOUN	1963	2	1
H.38_NOUN	1964	7	4
H.38_NOUN	1967	3	3
H.38_NOUN	1968	4	3
H.38_NOUN	1969	2	2
H.38_NOUN	1970	1	1
H.38_NOUN	1971	3	3
H.38_NOUN	1972	3	3
H.38_NOUN	1973	1	1
H.38_NOUN	1974	1	1
H.38_NOUN	1975	1	1
H.38_NOUN	1976	1	1
H.38_NOUN	1977	1	1
H.38_NOUN	1979	3	3
H.38_NOUN	1980	9	8
H.38_NOUN	1981	8	8
H.38_NOUN	1982	5	4
H.38_NOUN	1983	3	3
H.38_NOUN	1984	2	2
H.38_NOUN	1985	6	4
H.38_NOUN	1986	3	3
H.38_NOUN	1987	6	6
H.38_NOUN	1988	6	5
H.38_NOUN	1989	6	6
H.38_NOUN	1990	3	3
H.38_NOUN	1991	2	2
H.38_NOUN	1992	1	1
H.38_NOUN	1993	4	4
H.38_NOUN	1994	5	4
H.38_NOUN	1995	8	6
H.38_NOUN	1996	2	2
H.38_NOUN	1997	16	7
H.38_NOUN	1998	3	3
H.38_NOUN	1999	8	7
H.38_NOUN	2000	4	2
H.38_NOUN	2001	3	3
H.38_NOUN	2002	6	4
H.38_NOUN	2003	7	5
H.38_NOUN	2004	7	7
H.38_NOUN	2005	4	4
H.38_NOUN	2006	12	11
H.38_NOUN	2007	16	9
H.38_NOUN	2008	5	5
H.A.N._NOUN	1930	1	1
H.A.N._NOUN	1931	2	2
H.A.N._NOUN	1932	1	1
H.A.N._NOUN	1936	1	1
H.A.N._NOUN	1951	3	1
H.A.N._NOUN	1952	1	1
H.A.N._NOUN	1954	2	1
H.A.N._NOUN	1956	2	2
H.A.N._NOUN	1959	2	2
H.A.N._NOUN	1960	1	1
H.A.N._NOUN	1962	1	1
H.A.N._NOUN	1969	1	1
H.A.N._NOUN	1970	1	1
H.A.N._NOUN	1971	2	2
H.A.N._NOUN	1976	5	3
H.A.N._NOUN	1977	1	1
H.A.N._NOUN	1979	12	7
H.A.N._NOUN	1980	5	3
H.A.N._NOUN	1981	5	5
H.A.N._NOUN	1982	3	1
H.A.N._NOUN	1983	13	3
H.A.N._NOUN	1984	1	1
H.A.N._NOUN	1985	3	3
H.A.N._NOUN	1986	3	3
H.A.N._NOUN	1987	2	1
H.A.N._NOUN	1988	8	7
H.A.N._NOUN	1989	4	4
H.A.N._NOUN	1990	3	3
H.A.N._NOUN	1991	2	2
H.A.N._NOUN	1992	17	8
H.A.N._NOUN	1993	59	5
H.A.N._NOUN	1994	7	5
H.A.N._NOUN	1995	6	3
H.A.N._NOUN	1996	9	4
H.A.N._NOUN	1997	3	2
H.A.N._NOUN	1998	3	3
H.A.N._NOUN	1999	13	8
H.A.N._NOUN	2000	4	3
H.A.N._NOUN	2001	1	1
H.A.N._NOUN	2002	9	6
H.A.N._NOUN	2003	59	4
H.A.N._NOUN	2004	9	3
H.A.N._NOUN	2005	1	1
H.A.N._NOUN	2006	14	11
H.A.N._NOUN	2007	12	7
H.A.N._NOUN	2008	4	3
H.B._DET	1877	4	4
H.B._DET	1881	2	2
H.B._DET	1885	3	2
H.B._DET	1899	1	1
H.B._DET	1912	7	2
H.B._DET	1921	1	1
H.B._DET	1941	1	1
H.B._DET	1944	3	1
H.B._DET	1948	1	1
H.B._DET	1949	1	1
H.B._DET	1951	2	2
H.B._DET	1954	1	1
H.B._DET	1959	1	1
H.B._DET	1963	4	4
H.B._DET	1964	1	1
H.B._DET	1965	4	4
H.B._DET	1967	2	2
H.B._DET	1968	3	3
H.B._DET	1971	1	1
H.B._DET	1972	4	4
H.B._DET	1975	1	1
H.B._DET	1976	1	1
H.B._DET	1978	1	1
H.B._DET	1980	1	1
H.B._DET	1982	1	1
H.B._DET	1985	2	1
H.B._DET	1989	1	1
H.B._DET	1991	2	1
H.B._DET	1993	1	1
H.B._DET	1994	2	2
H.B._DET	1997	5	2
H.B._DET	1999	3	3
H.B._DET	2000	1	1
H.B._DET	2001	1	1
H.B._DET	2004	4	2
H.B._DET	2005	3	3
H.B._DET	2006	3	3
H.B._DET	2008	2	2
H.Brooks	1895	2	2
H.Brooks	1898	1	1
H.Brooks	1900	1	1
H.Brooks	1905	1	1
H.Brooks	1906	1	1
H.Brooks	1907	1	1
H.Brooks	1908	4	4
H.Brooks	1925	1	1
H.Brooks	1931	1	1
H.Brooks	1961	1	1
H.Brooks	1962	2	2
H.Brooks	1965	2	2
H.Brooks	1967	3	3
H.Brooks	1968	2	2
H.Brooks	1970	1	1
H.Brooks	1978	1	1
H.Brooks	1979	2	2
H.Brooks	1983	2	2
H.Brooks	1985	2	2
H.Brooks	1986	1	1
H.Brooks	1987	1	1
H.Brooks	1988	2	2
H.Brooks	1989	2	2
H.Brooks	1990	3	1
H.Brooks	1991	1	1
H.Brooks	1992	1	1
H.Brooks	1993	5	5
H.Brooks	1994	1	1
H.Brooks	1996	1	1
H.Brooks	1997	7	6
H.Brooks	1998	2	2
H.Brooks	1999	7	6
H.Brooks	2000	7	7
H.Brooks	2001	10	9
H.Brooks	2002	6	4
H.Brooks	2003	2	2
H.Brooks	2004	1	1
H.Brooks	2005	2	2
H.Brooks	2006	4	3
H.Brooks	2007	7	3
H.Brooks	2008	2	2
H.David	1927	1	1
H.David	1952	1	1
H.David	1955	1	1
H.David	1956	1	1
H.David	1969	3	3
H.David	1970	1	1
H.David	1972	1	1
H.David	1973	1	1
H.David	1974	4	3
H.David	1975	3	3
H.David	1977	2	2
H.David	1978	1	1
H.David	1980	1	1
H.David	1982	1	1
H.David	1983	3	3
H.David	1985	3	2
H.David	1986	1	1
H.David	1987	1	1
H.David	1988	6	5
H.David	1990	7	4
H.David	1991	2	2
H.David	1992	6	4
H.David	1993	2	2
H.David	1994	9	6
H.David	1996	3	3
H.David	1997	4	4
H.David	1998	9	5
H.David	2000	7	5
H.David	2001	3	3
H.David	2002	1	1
H.David	2003	15	9
H.David	2004	4	4
H.David	2005	10	8
H.David	2006	1	1
H.David	2007	2	2
H.David	2008	5	5
H.E.A.T._NOUN	1948	1	1
H.E.A.T._NOUN	1957	1	1
H.E.A.T._NOUN	1967	1	1
H.E.A.T._NOUN	1968	4	1
H.E.A.T._NOUN	1969	1	1
H.E.A.T._NOUN	1970	1	1
H.E.A.T._NOUN	1979	5	2
H.E.A.T._NOUN	1981	1	1
H.E.A.T._NOUN	1983	2	2
H.E.A.T._NOUN	1984	6	4
H.E.A.T._NOUN	1985	5	3
H.E.A.T._NOUN	1986	4	3
H.E.A.T._NOUN	1987	1	1
H.E.A.T._NOUN	1988	1	1
H.E.A.T._NOUN	1990	8	4
H.E.A.T._NOUN	1991	6	3
H.E.A.T._NOUN	1992	1	1
H.E.A.T._NOUN	1993	1	1
H.E.A.T._NOUN	1994	2	2
H.E.A.T._NOUN	1995	9	4
H.E.A.T._NOUN	1996	3	3
H.E.A.T._NOUN	1997	6	3
H.E.A.T._NOUN	1998	6	3
H.E.A.T._NOUN	1999	15	7
H.E.A.T._NOUN	2000	12	3
H.E.A.T._NOUN	2001	12	7
H.E.A.T._NOUN	2002	5	5
H.E.A.T._NOUN	2003	9	8
H.E.A.T._NOUN	2004	7	3
H.E.A.T._NOUN	2005	13	7
H.E.A.T._NOUN	2006	19	6
H.E.A.T._NOUN	2007	5	5
H.E.A.T._NOUN	2008	2	2
H.Hudson	1813	1	1
H.Hudson	1850	1	1
H.Hudson	1852	1	1
H.Hudson	1871	1	1
H.Hudson	1889	1	1
H.Hudson	1895	2	2
H.Hudson	1897	1	1
H.Hudson	1898	1	1
H.Hudson	1903	1	1
H.Hudson	1904	1	1
H.Hudson	1905	1	1
H.Hudson	1906	1	1
H.Hudson	1907	1	1
H.Hudson	1908	1	1
H.Hudson	1911	1	1
H.Hudson	1925	1	1
H.Hudson	1928	2	2
H.Hudson	1942	1	1
H.Hudson	1958	1	1
H.Hudson	1961	3	3
H.Hudson	1969	1	1
H.Hudson	1975	2	2
H.Hudson	1977	1	1
H.Hudson	1981	1	1
H.Hudson	1982	2	2
H.Hudson	1984	1	1
H.Hudson	1985	2	2
H.Hudson	1986	2	2
H.Hudson	1992	2	2
H.Hudson	1993	8	4
H.Hudson	1994	2	2
H.Hudson	1995	1	1
H.Hudson	1996	8	4
H.Hudson	1997	4	4
H.Hudson	1998	5	5
H.Hudson	2000	4	3
H.Hudson	2001	1	1
H.Hudson	2002	2	1
H.Hudson	2003	2	2
H.Hudson	2004	3	3
H.Hudson	2005	2	2
H.Hudson	2006	1	1
H.Hudson	2007	7	4
H.Hudson	2008	3	3
H.I.J.M.S._NOUN	1896	3	3
H.I.J.M.S._NOUN	1898	1	1
H.I.J.M.S._NOUN	1899	3	1
H.I.J.M.S._NOUN	1900	1	1
H.I.J.M.S._NOUN	1903	2	1
H.I.J.M.S._NOUN	1904	3	3
H.I.J.M.S._NOUN	1919	1	1
H.I.J.M.S._NOUN	1920	1	1
H.I.J.M.S._NOUN	1921	1	1
H.I.J.M.S._NOUN	1923	1	1
H.I.J.M.S._NOUN	1924	1	1
H.I.J.M.S._NOUN	1931	3	3
H.I.J.M.S._NOUN	1934	4	2
H.I.J.M.S._NOUN	1935	2	2
H.I.J.M.S._NOUN	1938	14	9
H.I.J.M.S._NOUN	1940	3	1
H.I.J.M.S._NOUN	1943	1	1
H.I.J.M.S._NOUN	1944	3	3
H.I.J.M.S._NOUN	1946	1	1
H.I.J.M.S._NOUN	1948	12	2
H.I.J.M.S._NOUN	1950	2	1
H.I.J.M.S._NOUN	1951	20	3
H.I.J.M.S._NOUN	1952	4	2
H.I.J.M.S._NOUN	1957	4	2
H.I.J.M.S._NOUN	1963	1	1
H.I.J.M.S._NOUN	1968	1	1
H.I.J.M.S._NOUN	1969	9	3
H.I.J.M.S._NOUN	1971	12	2
H.I.J.M.S._NOUN	1973	1	1
H.I.J.M.S._NOUN	1974	1	1
H.I.J.M.S._NOUN	1982	1	1
H.I.J.M.S._NOUN	1983	2	1
H.I.J.M.S._NOUN	1987	9	1
H.I.J.M.S._NOUN	1990	1	1
H.I.J.M.S._NOUN	1996	1	1
H.I.J.M.S._NOUN	1997	4	4
H.I.J.M.S._NOUN	1998	1	1
H.I.J.M.S._NOUN	1999	2	2
H.I.J.M.S._NOUN	2001	4	2
H.I.J.M.S._NOUN	2002	8	3
H.I.J.M.S._NOUN	2003	2	2
H.I.J.M.S._NOUN	2004	2	2
H.I.J.M.S._NOUN	2005	1	1
H.I.J.M.S._NOUN	2006	1	1
H.I.J.M.S._NOUN	2008	1	1
H.L_ADJ	1894	1	1
H.L_ADJ	1912	1	1
H.L_ADJ	1951	2	2
H.L_ADJ	1955	1	1
H.L_ADJ	1956	1	1
H.L_ADJ	1959	1	1
H.L_ADJ	1961	4	4
H.L_ADJ	1962	3	2
H.L_ADJ	1965	2	2
H.L_ADJ	1966	1	1
H.L_ADJ	1969	6	3
H.L_ADJ	1970	1	1
H.L_ADJ	1971	1	1
H.L_ADJ	1973	1	1
H.L_ADJ	1974	2	2
H.L_ADJ	1977	1	1
H.L_ADJ	1978	1	1
H.L_ADJ	1979	2	2
H.L_ADJ	1980	5	5
H.L_ADJ	1981	2	2
H.L_ADJ	1982	21	7
H.L_ADJ	1983	2	2
H.L_ADJ	1984	3	2
H.L_ADJ	1985	1	1
H.L_ADJ	1986	1	1
H.L_ADJ	1987	1	1
H.L_ADJ	1988	2	1
H.L_ADJ	1989	3	2
H.L_ADJ	1990	3	2
H.L_ADJ	1991	2	2
H.L_ADJ	1993	3	3
H.L_ADJ	1994	1	1
H.L_ADJ	1995	1	1
H.L_ADJ	1996	2	2
H.L_ADJ	1997	2	2
H.L_ADJ	1999	5	5
H.L_ADJ	2000	3	3
H.L_ADJ	2002	2	2
H.L_ADJ	2003	3	3
H.L_ADJ	2004	7	7
H.L_ADJ	2005	1	1
H.L_ADJ	2006	1	1
H.L_ADJ	2007	1	1
H.L_ADJ	2008	1	1
H.Mehrer	1966	1	1
H.Mehrer	1970	16	1
H.Mehrer	1983	2	1
H.Mehrer	1985	1	1
H.Mehrer	1987	1	1
H.Mehrer	1990	1	1
H.Mehrer	1991	4	2
H.Mehrer	1992	3	3
H.Mehrer	1993	7	4
H.Mehrer	1995	4	4
H.Mehrer	1996	1	1
H.Mehrer	1997	21	6
H.Mehrer	1998	18	3
H.Mehrer	1999	4	3
H.Mehrer	2000	2	2
H.Mehrer	2002	10	6
H.Mehrer	2003	5	3
H.Mehrer	2004	20	3
H.Mehrer	2005	1	1
H.Mehrer	2007	2	1
H.S.F.	1835	1	1
H.S.F.	1925	1	1
H.S.F.	1928	1	1
H.S.F.	1929	4	1
H.S.F.	1936	16	1
H.S.F.	1937	1	1
H.S.F.	1939	1	1
H.S.F.	1940	1	1
H.S.F.	1941	9	3
H.S.F.	1943	4	1
H.S.F.	1945	1	1
H.S.F.	1946	4	1
H.S.F.	1947	9	3
H.S.F.	1948	6	2
H.S.F.	1949	6	3
H.S.F.	1950	1	1
H.S.F.	1951	176	8
H.S.F.	1952	12	3
H.S.F.	1953	2	1
H.S.F.	1955	7	5
H.S.F.	1956	3	3
H.S.F.	1958	1	1
H.S.F.	1959	10	5
H.S.F.	1961	2	1
H.S.F.	1962	2	2
H.S.F.	1963	3	2
H.S.F.	1964	5	1
H.S.F.	1965	32	6
H.S.F.	1966	13	5
H.S.F.	1967	2	2
H.S.F.	1968	3	3
H.S.F.	1969	4	3
H.S.F.	1970	23	15
H.S.F.	1971	2	2
H.S.F.	1973	1	1
H.S.F.	1974	6	4
H.S.F.	1975	10	2
H.S.F.	1976	1	1
H.S.F.	1978	8	4
H.S.F.	1979	1	1
H.S.F.	1980	13	4
H.S.F.	1981	4	2
H.S.F.	1982	5	5
H.S.F.	1983	21	5
H.S.F.	1984	11	3
H.S.F.	1985	7	7
H.S.F.	1986	6	4
H.S.F.	1987	17	4
H.S.F.	1988	17	9
H.S.F.	1989	8	8
H.S.F.	1990	5	4
H.S.F.	1991	7	4
H.S.F.	1992	8	7
H.S.F.	1993	6	4
H.S.F.	1994	9	8
H.S.F.	1995	16	10
H.S.F.	1996	14	10
H.S.F.	1997	9	5
H.S.F.	1998	5	4
H.S.F.	1999	7	5
H.S.F.	2000	1	1
H.S.F.	2001	8	6
H.S.F.	2002	14	8
H.S.F.	2003	17	5
H.S.F.	2004	4	4
H.S.F.	2005	11	6
H.S.F.	2006	2	2
H.S.F.	2007	7	4
H.S.F.	2008	3	2
H.Seidel	1961	2	2
H.Seidel	1963	1	1
H.Seidel	1965	4	4
H.Seidel	1967	1	1
H.Seidel	1972	2	2
H.Seidel	1974	2	1
H.Seidel	1976	1	1
H.Seidel	1978	5	3
H.Seidel	1979	16	8
H.Seidel	1989	2	2
H.Seidel	1992	1	1
H.Seidel	1994	1	1
H.Seidel	1995	3	3
H.Seidel	1996	3	2
H.Seidel	1998	1	1
H.Seidel	1999	17	5
H.Seidel	2002	1	1
H.Seidel	2004	1	1
H.Seidel	2007	1	1
H.V._	1830	1	1
H.V._	1908	1	1
H.V._	1929	4	3
H.V._	1945	1	1
H.V._	1948	1	1
H.V._	1950	3	3
H.V._	1952	1	1
H.V._	1953	1	1
H.V._	1956	1	1
H.V._	1957	2	2
H.V._	1958	2	2
H.V._	1959	2	2
H.V._	1960	1	1
H.V._	1962	1	1
H.V._	1964	1	1
H.V._	1966	3	2
H.V._	1967	3	3
H.V._	1968	3	3
H.V._	1969	2	2
H.V._	1970	5	4
H.V._	1971	3	3
H.V._	1972	2	2
H.V._	1973	7	4
H.V._	1974	4	4
H.V._	1975	10	10
H.V._	1976	2	2
H.V._	1977	7	7
H.V._	1978	9	9
H.V._	1979	9	9
H.V._	1980	8	8
H.V._	1981	12	12
H.V._	1982	6	6
H.V._	1983	8	8
H.V._	1984	6	6
H.V._	1985	13	10
H.V._	1986	7	7
H.V._	1987	13	9
H.V._	1988	14	14
H.V._	1989	12	11
H.V._	1990	13	13
H.V._	1991	7	4
H.V._	1992	13	13
